conversation_id,luhf_tag,escalation,total_turns,user_turns_before_escalation,total_user_turns,nlu_positive_count,nlu_neutral_count,nlu_negative_count,nlg_positive_count,nlg_neutral_count,nlg_negative_count,nlg_neg_intents,last_bot_intent,nlu_trajectory_index,nlg_trajectory_index,composite_trajectory_index,nlu_density_index,composite_density_index,adjusted_composite_index,last_turn_speaker,transfer_assumed_success,escalation_final_turn_proximity,early_escalation_but_luhf,pre_escalation_final4_score,final4_turns_composite_score,final4_score_with_length_penalty
132,not_luhf,not_escalation,24,11,11,7,3,1,1,11,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.5454545454545454,0.25,1.8071652714732123,nlu,False,False,False,3,3,0.9035826357366061
133,luhf,not_escalation,20,8,8,3,3,2,0,11,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,0,0,0.0
134,not_luhf,not_escalation,18,8,8,3,3,2,0,9,1,disambiguate_user_profile,operating_hour_and_ask_for_schedule,1,-1,0,0.125,0.0,0.0,nlu,False,False,False,0,0,0.0
135,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
136,not_luhf,not_escalation,22,10,10,3,5,2,0,12,0,,inform_schedule_inspection,1,0,1,0.1,0.045454545454545456,0.33287108369807955,nlg,False,False,False,0,0,0.0
137,luhf,not_escalation,19,8,8,5,3,0,1,9,1,disambiguate_user_profile,propose_date,5,0,5,0.625,0.2631578947368421,1.933705117272506,nlg,False,False,False,2,2,0.7734820469090024
138,luhf,not_escalation,33,15,15,7,4,4,0,17,1,disambiguate_user_profile,propose_date,3,-1,2,0.2,0.06060606060606061,0.38409981724150816,nlg,False,False,False,0,0,0.0
139,not_luhf,not_escalation,24,11,11,5,2,4,0,12,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.09090909090909091,0.0,0.0,nlu,False,False,False,-2,-2,-0.602388423824404
140,not_luhf,not_escalation,19,9,9,2,5,2,1,8,1,no_pre_existing_schedule,transportation_of_device,0,0,0,0.0,0.0,0.0,nlu,False,False,False,0,0,0.0
141,luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
142,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
143,not_luhf,not_escalation,19,8,8,3,3,2,0,10,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,-1,-1,-0.3867410234545012
144,not_luhf,not_escalation,18,8,8,3,2,3,0,9,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05555555555555555,-0.4065696597405991,nlu,False,False,False,0,0,0.0
145,luhf,not_escalation,18,7,7,4,2,1,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.42857142857142855,0.1111111111111111,0.8131393194811982,nlg,False,False,False,1,1,0.4065696597405991
146,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
147,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
148,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
149,luhf,not_escalation,23,10,10,5,4,1,0,12,1,disambiguate_user_profile,propose_date,4,-1,3,0.4,0.13043478260869565,0.9499103081371595,nlg,False,False,False,1,1,0.31663676937905316
150,luhf,not_escalation,21,9,9,5,2,2,0,10,2,"disambiguate_user_profile,no_dates_available",time_asked_unavailable_propose_new,3,-2,1,0.3333333333333333,0.047619047619047616,0.3499377491111553,nlu,False,False,False,2,2,0.6998754982223107
151,not_luhf,not_escalation,17,7,7,4,3,0,0,9,1,disambiguate_user_profile,propose_date,4,-1,3,0.5714285714285714,0.17647058823529413,1.28224479584618,nlg,False,False,False,1,1,0.42741493194872665
152,luhf,not_escalation,40,18,18,6,7,5,1,21,0,,propose_date,1,1,2,0.05555555555555555,0.05,0.2706705664732254,nlg,False,False,False,0,0,0.0
153,luhf,not_escalation,28,12,12,3,6,3,0,14,2,"no_dates_available,failed_schedule_warning",transportation_of_device,0,-2,-2,0.0,-0.07142857142857142,-0.49319392788321287,nlg,False,False,False,-3,-3,-0.7397908918248193
154,not_luhf,not_escalation,21,10,10,5,4,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.19047619047619047,1.3997509964446213,nlu,False,False,False,3,3,1.049813247333466
155,luhf,not_escalation,28,12,12,4,4,4,0,14,2,"working_on_previous_request,disambiguate_user_profile",ask_time_preference,0,-2,-2,0.0,-0.07142857142857142,-0.49319392788321287,nlg,False,False,False,-1,-1,-0.24659696394160643
156,not_luhf,not_escalation,17,8,8,3,4,1,0,7,2,"working_on_previous_request,disambiguate_user_profile",ask_additional_service,2,-2,0,0.25,0.0,0.0,nlu,False,False,False,-1,-1,-0.42741493194872665
157,not_luhf,not_escalation,24,11,11,4,5,2,0,12,1,disambiguate_user_profile,propose_date,2,-1,1,0.18181818181818182,0.041666666666666664,0.301194211912202,nlu,False,False,False,1,1,0.301194211912202
158,not_luhf,not_escalation,21,9,9,2,3,4,0,10,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-2,-2,-4,-0.2222222222222222,-0.19047619047619047,-1.3997509964446213,nlg,False,False,False,1,1,0.3499377491111553
159,not_luhf,not_escalation,32,15,15,8,4,3,1,15,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.3333333333333333,0.15625,1.009482589973277,nlu,False,False,False,3,3,0.6056895539839662
160,not_luhf,not_escalation,18,8,8,4,2,2,0,9,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,False,False,False,0,0,0.0
161,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
162,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,operating_hour_and_ask_for_schedule,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
163,not_luhf,not_escalation,17,8,8,2,4,2,0,8,1,disambiguate_user_profile,transportation_of_device,0,-1,-1,0.0,-0.058823529411764705,-0.42741493194872665,nlu,False,False,False,-2,-2,-0.8548298638974533
164,not_luhf,not_escalation,21,9,9,3,5,1,0,10,2,"disambiguate_user_profile,failed_schedule_warning",failed_schedule_warning,2,-2,0,0.2222222222222222,0.0,0.0,nlg,False,False,False,0,0,0.0
165,luhf,not_escalation,24,11,11,2,9,0,0,13,0,,propose_date,2,0,2,0.18181818181818182,0.08333333333333333,0.602388423824404,nlg,False,False,False,1,1,0.301194211912202
166,luhf,not_escalation,18,8,8,3,3,2,0,8,2,"disambiguate_user_profile,disambiguate_user_profile",transportation_of_device,1,-2,-1,0.125,-0.05555555555555555,-0.4065696597405991,nlg,False,False,False,0,0,0.0
167,not_luhf,not_escalation,25,11,11,6,3,2,1,12,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.16,1.1460191874407604,nlg,False,False,False,3,3,0.8595143905805702
168,luhf,escalation,35,0,16,5,5,6,1,18,0,,ask_time_preference,-1,1,0,-0.0625,0.0,0.0,nlg,False,False,True,0,0,0.0
169,luhf,not_escalation,45,21,21,8,5,8,0,24,0,,time_asked_unavailable_propose_new,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
170,luhf,not_escalation,21,9,9,3,4,2,0,11,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,-1,-1,-0.3499377491111553
171,luhf,not_escalation,25,11,11,6,3,2,0,13,1,disambiguate_user_profile,propose_date,4,-1,3,0.36363636363636365,0.12,0.8595143905805702,nlg,False,False,False,0,0,0.0
172,luhf,not_escalation,25,11,11,5,4,2,0,12,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,3,-2,1,0.2727272727272727,0.04,0.2865047968601901,nlg,False,False,False,-1,-1,-0.2865047968601901
173,not_luhf,not_escalation,21,9,9,5,3,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.19047619047619047,1.3997509964446213,nlg,False,False,False,3,3,1.049813247333466
174,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
175,luhf,not_escalation,25,11,11,3,3,5,0,12,2,"disambiguate_user_profile,disambiguate_user_profile",time_asked_unavailable_propose_new,-2,-2,-4,-0.18181818181818182,-0.16,-1.1460191874407604,nlg,False,False,False,0,0,0.0
176,luhf,not_escalation,17,7,7,3,3,1,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.2857142857142857,0.058823529411764705,0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
177,luhf,not_escalation,25,11,11,3,5,3,0,14,0,,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.2865047968601901
178,not_luhf,not_escalation,18,8,8,3,2,3,0,8,2,"disambiguate_user_profile,disambiguate_user_profile",inform_schedule_inspection,0,-2,-2,0.0,-0.1111111111111111,-0.8131393194811982,nlg,False,False,False,0,0,0.0
179,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
180,not_luhf,not_escalation,18,8,8,4,3,1,0,9,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,2,2,0.8131393194811982
181,luhf,not_escalation,28,11,11,4,5,2,0,13,4,"no_dates_available,failed_schedule_warning,no_dates_available,failed_schedule_warning",failed_schedule_warning,2,-4,-2,0.18181818181818182,-0.07142857142857142,-0.49319392788321287,nlg,False,False,False,-1,-1,-0.24659696394160643
182,not_luhf,not_escalation,26,11,11,5,3,3,1,13,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.18181818181818182,0.07692307692307693,0.5450635860680252,nlg,False,False,False,3,3,0.8175953791020378
183,not_luhf,not_escalation,24,11,11,5,4,2,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlu,False,False,False,3,3,0.9035826357366061
184,not_luhf,not_escalation,19,9,9,3,5,1,1,9,0,,confirm_date_scheduled,2,1,3,0.2222222222222222,0.15789473684210525,1.1602230703635035,nlu,False,False,False,3,3,1.1602230703635035
185,not_luhf,not_escalation,25,11,11,4,5,2,1,13,0,,confirm_date_scheduled,2,1,3,0.18181818181818182,0.12,0.8595143905805702,nlg,False,False,False,2,2,0.5730095937203802
186,not_luhf,not_escalation,22,10,10,6,3,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5,0.22727272727272727,1.6643554184903977,nlu,False,False,False,3,3,0.9986132510942387
187,not_luhf,escalation,20,5,9,5,2,2,1,10,0,,confirm_change_schedule,3,1,4,0.3333333333333333,0.2,1.4715177646857693,nlu,True,False,False,0,3,1.103638323514327
188,luhf,not_escalation,31,14,14,5,4,5,0,16,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.03225806451612903,-0.21224797382674304,nlg,False,False,False,0,0,0.0
189,not_luhf,not_escalation,17,8,8,2,4,2,0,8,1,fail_retrieve_user_info,ask_desired_service,0,-1,-1,0.0,-0.058823529411764705,-0.42741493194872665,nlu,False,False,False,0,0,0.0
190,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
191,not_luhf,not_escalation,21,9,9,6,2,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5555555555555556,0.23809523809523808,1.7496887455557766,nlg,False,False,False,3,3,1.049813247333466
192,not_luhf,not_escalation,18,8,8,5,1,2,0,8,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,3,-2,1,0.375,0.05555555555555555,0.4065696597405991,nlu,False,False,False,2,2,0.8131393194811982
193,luhf,not_escalation,20,8,8,0,4,4,0,12,0,,ask_time_preference,-4,0,-4,-0.5,-0.2,-1.4715177646857693,nlg,False,False,False,-1,-1,-0.36787944117144233
194,luhf,not_escalation,27,12,12,6,4,2,1,12,2,"disambiguate_user_profile,disambiguate_user_profile",time_asked_unavailable_propose_new,4,-1,3,0.3333333333333333,0.1111111111111111,0.7777207819376746,nlg,False,False,False,2,2,0.518480521291783
195,not_luhf,not_escalation,20,9,9,3,3,3,0,10,1,disambiguate_user_profile,inform_schedule_inspection,0,-1,-1,0.0,-0.05,-0.36787944117144233,nlg,False,False,False,0,0,0.0
196,not_luhf,not_escalation,25,11,11,5,3,3,1,12,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.18181818181818182,0.08,0.5730095937203802,nlg,False,False,False,3,3,0.8595143905805702
197,not_luhf,not_escalation,17,7,7,4,1,2,0,10,0,,propose_earliest_time,2,0,2,0.2857142857142857,0.11764705882352941,0.8548298638974533,nlg,False,False,False,1,1,0.42741493194872665
198,not_luhf,not_escalation,20,9,9,3,4,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.1111111111111111,0.05,0.36787944117144233,nlu,False,False,False,3,3,1.103638323514327
199,not_luhf,not_escalation,22,10,10,4,4,2,0,11,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2,0.045454545454545456,0.33287108369807955,nlu,False,False,False,0,0,0.0
200,luhf,not_escalation,30,14,14,5,7,2,0,16,0,,time_asked_unavailable_propose_new,3,0,3,0.21428571428571427,0.1,0.6693904804452895,nlg,False,False,False,2,2,0.44626032029685964
201,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
202,not_luhf,not_escalation,25,11,11,4,5,2,0,14,0,,propose_date,2,0,2,0.18181818181818182,0.08,0.5730095937203802,nlg,False,False,False,1,1,0.2865047968601901
203,not_luhf,not_escalation,26,12,12,7,2,3,1,12,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3333333333333333,0.15384615384615385,1.0901271721360504,nlu,False,False,False,3,3,0.8175953791020378
204,luhf,not_escalation,27,12,12,4,6,2,0,15,0,,time_asked_unavailable_propose_new,2,0,2,0.16666666666666666,0.07407407407407407,0.518480521291783,nlg,False,False,False,1,1,0.2592402606458915
205,not_luhf,not_escalation,27,12,12,5,3,4,1,12,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,1,-1,0,0.08333333333333333,0.0,0.0,nlu,False,False,False,3,3,0.7777207819376746
206,not_luhf,not_escalation,23,10,10,5,4,1,1,12,0,,confirm_date_scheduled,4,1,5,0.4,0.21739130434782608,1.583183846895266,nlg,False,False,False,3,3,0.9499103081371595
207,not_luhf,not_escalation,21,9,9,3,3,3,0,11,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.047619047619047616,-0.3499377491111553,nlg,False,False,False,-1,-1,-0.3499377491111553
208,not_luhf,not_escalation,23,10,10,3,7,0,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.13043478260869565,0.9499103081371595,nlg,False,False,False,2,2,0.6332735387581063
209,not_luhf,not_escalation,20,9,9,2,5,2,0,11,0,,transportation_of_device,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.36787944117144233
210,not_luhf,not_escalation,23,10,10,4,4,2,1,12,0,,confirm_date_scheduled,2,1,3,0.2,0.13043478260869565,0.9499103081371595,nlg,False,False,False,2,2,0.6332735387581063
211,not_luhf,not_escalation,21,10,10,4,5,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.14285714285714285,1.049813247333466,nlu,False,False,False,3,3,1.049813247333466
212,not_luhf,not_escalation,20,9,9,5,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
213,luhf,not_escalation,25,11,11,5,2,4,0,13,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.09090909090909091,0.0,0.0,nlg,False,False,False,0,0,0.0
214,not_luhf,not_escalation,20,9,9,4,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1111111111111111,0.0,0.0,nlu,False,False,False,0,0,0.0
215,not_luhf,not_escalation,29,13,13,7,4,2,1,13,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,5,-1,4,0.38461538461538464,0.13793103448275862,0.9382811523751905,nlu,False,False,False,3,3,0.7037108642813928
216,luhf,not_escalation,18,8,8,2,5,1,0,10,0,,ask_additional_service,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlg,False,False,False,0,0,0.0
217,not_luhf,not_escalation,27,13,13,7,3,3,1,12,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3076923076923077,0.14814814814814814,1.036961042583566,nlu,False,False,False,3,3,0.7777207819376746
218,not_luhf,not_escalation,26,12,12,6,4,2,1,11,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,4,-1,3,0.3333333333333333,0.11538461538461539,0.8175953791020378,nlu,False,False,False,2,2,0.5450635860680252
219,luhf,not_escalation,29,12,12,2,7,3,0,17,0,,ask_time_preference,-1,0,-1,-0.08333333333333333,-0.034482758620689655,-0.23457028809379762,nlg,False,False,False,-1,-1,-0.23457028809379762
220,luhf,not_escalation,26,11,11,2,7,2,0,15,0,,operating_hour_and_ask_for_schedule,0,0,0,0.0,0.0,0.0,nlg,False,False,False,1,1,0.2725317930340126
221,not_luhf,not_escalation,32,15,15,8,4,3,2,14,1,disambiguate_user_profile,confirm_date_scheduled,5,1,6,0.3333333333333333,0.1875,1.2113791079679324,nlu,False,False,False,3,3,0.6056895539839662
222,luhf,not_escalation,24,10,10,4,3,3,0,13,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1,0.0,0.0,nlg,False,False,False,-1,-1,-0.301194211912202
223,luhf,not_escalation,35,16,16,5,5,6,0,19,0,,ask_time_preference,-1,0,-1,-0.0625,-0.02857142857142857,-0.17377394345044514,nlg,False,False,False,0,0,0.0
224,luhf,not_escalation,25,11,11,5,2,4,0,13,1,disambiguate_user_profile,time_asked_unavailable_propose_new,1,-1,0,0.09090909090909091,0.0,0.0,nlg,False,False,False,0,0,0.0
225,not_luhf,not_escalation,32,14,14,10,3,1,2,15,1,disambiguate_user_profile,confirm_date_scheduled,9,1,10,0.6428571428571429,0.3125,2.018965179946554,nlg,False,False,False,2,2,0.40379303598931077
226,not_luhf,not_escalation,20,9,9,5,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
227,not_luhf,not_escalation,26,12,12,4,5,3,0,14,0,,ask_time_preference,1,0,1,0.08333333333333333,0.038461538461538464,0.2725317930340126,nlu,False,False,False,0,0,0.0
228,luhf,not_escalation,29,11,11,5,3,3,0,13,5,"did_not_understand,disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,2,-5,-3,0.18181818181818182,-0.10344827586206896,-0.7037108642813928,nlg,False,False,False,0,0,0.0
229,luhf,not_escalation,17,7,7,3,2,2,0,9,1,disambiguate_user_profile,propose_date,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,0,0,0.0
230,luhf,not_escalation,37,16,16,8,6,2,1,17,3,"disambiguate_user_profile,working_on_previous_request,working_on_previous_request",time_asked_unavailable_propose_new,6,-2,4,0.375,0.10810810810810811,0.6289486652545104,nlg,False,False,False,0,0,0.0
231,luhf,not_escalation,27,12,12,3,8,1,0,15,0,,propose_date,2,0,2,0.16666666666666666,0.07407407407407407,0.518480521291783,nlg,False,False,False,1,1,0.2592402606458915
232,luhf,not_escalation,23,10,10,4,6,0,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.17391304347826086,1.2665470775162126,nlg,False,False,False,3,3,0.9499103081371595
233,not_luhf,not_escalation,23,10,10,4,4,2,0,12,1,disambiguate_user_profile,propose_date,2,-1,1,0.2,0.043478260869565216,0.31663676937905316,nlg,False,False,False,-1,-1,-0.31663676937905316
234,not_luhf,not_escalation,20,9,9,6,2,1,0,10,1,disambiguate_user_profile,propose_date,5,-1,4,0.5555555555555556,0.2,1.4715177646857693,nlu,False,False,False,2,2,0.7357588823428847
235,not_luhf,not_escalation,17,7,7,4,3,0,0,9,1,disambiguate_user_profile,propose_date,4,-1,3,0.5714285714285714,0.17647058823529413,1.28224479584618,nlg,False,False,False,1,1,0.42741493194872665
236,not_luhf,not_escalation,20,9,9,4,3,2,0,10,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2222222222222222,0.05,0.36787944117144233,nlu,False,False,False,0,0,0.0
237,not_luhf,not_escalation,26,12,12,5,4,3,0,13,1,disambiguate_user_profile,propose_date,2,-1,1,0.16666666666666666,0.038461538461538464,0.2725317930340126,nlu,False,False,False,0,0,0.0
238,not_luhf,not_escalation,20,9,9,3,5,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.2222222222222222,0.1,0.7357588823428847,nlg,False,False,False,2,2,0.7357588823428847
239,luhf,not_escalation,24,11,11,3,6,2,0,12,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.09090909090909091,0.0,0.0,nlg,False,False,False,-1,-1,-0.301194211912202
